login_id,user_id,device_id,ip_address,geo_lat,geo_long,country,city,login_time,success
10282,1180,NULL,42.236.60.241,28.268038,-15.557131,Germany,Berlin,2024-05-08 04:31:26.480,1
10283,6216,NULL,118.9.180.47,65.740855,-116.836295,Germany,Berlin,2024-08-17 15:59:26.483,1
10284,2848,NULL,68.74.127.18,81.853835,100.426386,Kosove,Prishtine,2024-07-27 04:00:26.490,1
10285,7754,NULL,215.113.197.105,13.144899,-136.348629,USA,Los Angeles,2025-09-11 01:20:26.497,1
10286,7047,3588,200.236.182.188,47.990048,139.419545,UK,Manchester,2025-04-29 01:08:26.500,0
10287,4621,3588,227.198.0.179,20.430024,167.275644,Kosove,Gjakove,2026-01-26 04:14:26.503,1
10288,5913,2506,74.240.80.63,-41.421699,124.213658,USA,New York,2025-04-25 14:38:26.510,0
10289,1790,NULL,107.69.17.253,87.111532,-24.075255,Shqipëri,Tirane,2025-06-12 19:12:26.513,1
10290,1961,4182,108.103.2.5,-72.810744,53.041835,Shqipëri,Durres,2025-08-17 16:13:26.517,1
10291,8941,4051,65.228.74.190,-47.655714,103.253422,Kosove,Gjakove,2024-12-21 02:08:26.520,1
10292,4401,3341,141.31.137.92,85.570028,142.553267,UK,London,2024-07-31 20:01:26.523,1
10293,7887,NULL,2.49.97.203,48.481930,-39.804819,Germany,Munich,2025-05-30 17:51:26.527,1
10294,3623,NULL,211.57.249.123,-0.953556,86.322107,USA,Chicago,2026-01-02 09:14:26.530,1
10295,2255,3336,52.61.101.22,25.745780,-50.704583,Germany,Berlin,2026-01-27 14:00:26.537,1
10296,7801,NULL,39.140.212.93,-16.603800,-77.627248,Germany,Hamburg,2024-02-27 02:23:26.540,0
10297,5673,2417,135.134.79.226,42.514833,152.204235,Shqipëri,Durres,2024-09-02 04:57:26.543,1
10298,3251,3901,60.78.53.180,-73.207327,124.802107,Germany,Hamburg,2024-11-27 20:02:26.550,0
10299,4393,3210,2.185.2.0,-82.851289,169.910341,Shqipëri,Tirane,2025-10-03 14:32:26.553,0
10300,927,964,177.37.72.157,-34.425207,-4.704636,UK,London,2026-01-13 18:44:26.560,1
10301,5446,2486,192.137.10.135,64.023541,20.729632,Germany,Berlin,2025-02-15 21:49:26.563,1
10302,1585,4948,91.173.125.102,27.404281,-45.970084,Kosove,Gjakove,2025-07-17 13:41:26.567,1
10303,9391,NULL,26.129.149.198,27.927404,-142.980272,USA,Los Angeles,2025-12-18 12:25:26.570,1
10304,8837,1805,142.28.31.62,-0.861397,176.522061,USA,Los Angeles,2025-03-15 12:52:26.573,1
10305,5408,NULL,89.143.146.99,-26.508162,18.824747,Germany,Munich,2025-04-13 08:31:26.577,0
10306,1450,NULL,99.48.79.79,-57.309713,-104.374518,USA,Chicago,2024-05-25 13:54:26.580,1
10307,1927,NULL,196.107.72.112,45.332935,6.060125,Germany,Berlin,2025-02-19 04:37:26.583,0
10308,8448,3673,31.20.15.77,-82.923378,162.187506,USA,Los Angeles,2025-03-09 03:04:26.590,1
10309,8432,3673,230.209.151.254,51.987216,167.840702,Germany,Berlin,2024-08-02 06:25:26.593,1
10310,4497,NULL,33.60.15.45,24.359153,129.514920,UK,Liverpool,2024-10-30 01:38:26.600,1
10311,6558,NULL,183.229.111.125,30.769780,-170.376668,Shqipëri,Vlore,2025-09-18 15:23:26.603,1
10312,7219,NULL,138.218.113.81,-39.453446,98.240495,UK,London,2025-03-31 17:57:26.607,1
10313,3139,2258,119.111.202.111,-41.873503,-92.401602,Kosove,Gjakove,2025-07-13 05:01:26.613,1
10314,5951,2258,24.231.115.139,-84.854881,43.826646,Germany,Berlin,2024-07-12 18:57:26.617,1
10315,4842,NULL,146.129.162.17,59.286172,34.488039,Kosove,Gjakove,2024-04-21 23:22:26.620,1
10316,7879,NULL,145.82.30.114,36.160249,-131.785825,UK,London,2024-09-07 01:28:26.627,1
10317,3463,1961,215.86.200.113,61.399717,16.778557,USA,New York,2024-02-17 08:22:26.630,1
10318,4902,1681,113.128.133.63,-1.118121,-34.640095,Germany,Munich,2024-08-09 11:45:26.630,1
10319,904,NULL,39.15.108.11,-76.320795,-55.114385,UK,Manchester,2024-05-15 00:45:26.637,0
10320,5238,NULL,121.148.2.184,-56.472783,77.337559,Shqipëri,Durres,2026-01-04 13:33:26.640,1
10321,7894,NULL,137.5.209.140,-4.976632,-5.214354,Kosove,Peje,2024-11-18 20:46:26.647,1
10322,4606,385,72.159.225.5,84.044267,-157.479827,Germany,Berlin,2024-12-09 14:47:26.650,1
10323,5193,385,206.67.220.48,-53.774994,31.414029,USA,Los Angeles,2025-11-28 02:47:26.653,1
10324,1325,NULL,135.161.100.53,-19.268833,68.246663,Germany,Munich,2025-06-06 19:50:26.660,1
10325,5605,2420,39.132.46.200,78.748370,-5.753559,Kosove,Prishtine,2025-10-01 07:39:26.660,1
10326,1963,3662,163.238.202.250,-84.203485,-122.294177,UK,London,2024-09-17 22:51:26.663,1
10327,3811,2883,63.100.96.188,-50.529108,117.302699,Kosove,Prishtine,2024-02-22 06:51:26.667,1
10328,6534,4934,125.145.63.172,-43.894768,-178.831551,UK,Manchester,2024-02-14 19:42:26.670,1
10329,9018,4934,9.89.108.1,-30.837582,121.263016,Shqipëri,Tirane,2025-09-15 08:19:26.673,0
10330,3564,NULL,137.11.172.187,41.010999,-49.684500,USA,New York,2024-12-20 07:56:26.680,0
10331,9870,NULL,190.241.147.191,-48.885680,-100.457694,UK,Liverpool,2025-06-14 03:12:26.683,1
10332,4007,NULL,16.131.136.89,-55.026413,-115.282099,Germany,Hamburg,2024-09-06 23:20:26.687,1
10333,3513,NULL,123.9.249.81,48.564075,31.560136,UK,Manchester,2024-09-06 20:49:26.693,1
10334,7284,NULL,134.72.150.77,-58.525659,-26.587211,Germany,Munich,2025-01-26 09:34:26.697,1
10335,5808,NULL,216.211.239.209,49.480927,-129.541911,USA,Los Angeles,2024-11-13 10:18:26.700,0
10336,8714,117,25.19.222.154,-32.203479,36.694273,Shqipëri,Vlore,2024-03-29 18:20:26.707,1
10337,8283,3253,84.221.245.80,-28.052854,-178.396743,Kosove,Prishtine,2026-01-16 03:47:26.710,1
10338,8829,4390,73.4.80.80,38.749405,-22.682808,UK,Liverpool,2024-06-27 12:59:26.713,0
10339,9176,4390,139.80.229.32,20.155902,72.683564,UK,Manchester,2025-12-08 13:03:26.720,1
10340,9324,NULL,100.50.201.55,-15.168153,-122.719960,Shqipëri,Tirane,2025-06-25 08:16:26.723,1
10341,8734,2923,113.132.133.11,61.697098,-161.979030,USA,Chicago,2025-09-28 15:16:26.730,1
10342,6955,NULL,148.31.159.79,0.301425,-132.432975,Shqipëri,Durres,2025-01-27 21:35:26.733,1
10343,6877,NULL,154.47.31.12,-24.785277,94.793541,USA,Chicago,2025-10-13 07:34:26.737,1
10344,8988,NULL,143.48.230.196,39.564611,123.255328,Shqipëri,Tirane,2025-09-07 12:27:26.740,1
10345,9617,NULL,225.170.101.59,67.316421,48.523387,UK,London,2025-12-09 10:13:26.747,1
10346,4442,2100,194.116.44.24,36.608140,179.968636,Germany,Hamburg,2024-05-31 15:40:26.747,1
10347,2059,755,225.147.22.196,87.412308,145.429638,USA,Los Angeles,2024-11-20 20:51:26.750,1
10348,8142,NULL,4.118.60.223,-56.589355,-66.253259,Shqipëri,Tirane,2025-01-26 16:48:26.753,1
10349,5062,NULL,68.34.115.246,-28.150059,15.347657,Germany,Munich,2025-05-25 23:13:26.757,1
10350,7827,NULL,35.4.26.169,73.875084,49.633065,USA,Los Angeles,2024-09-15 12:18:26.760,1
10351,6697,NULL,0.27.87.227,-43.753952,15.191425,Kosove,Gjakove,2024-02-29 21:53:26.767,0
10352,8549,4338,174.77.124.28,45.395717,104.613988,UK,Liverpool,2025-12-27 23:24:26.770,1
10353,4807,NULL,227.104.197.229,-43.194030,88.162304,Kosove,Prishtine,2025-06-14 15:22:26.773,1
10354,9676,NULL,231.113.27.173,46.617378,-39.599577,Germany,Hamburg,2024-12-06 11:53:26.780,1
10355,6046,2208,59.0.10.182,-73.822049,-101.396045,Germany,Berlin,2024-04-08 10:29:26.780,1
10356,4518,4629,225.14.118.240,79.367208,125.718776,UK,Manchester,2025-03-12 00:11:26.787,1
10357,7511,4629,127.123.234.183,-2.639063,32.980393,UK,Liverpool,2025-08-09 17:47:26.790,1
10358,9793,NULL,175.115.185.211,1.521260,96.136274,UK,London,2024-09-13 14:49:26.793,1
10359,4360,NULL,148.232.67.81,-38.954654,155.027764,Shqipëri,Durres,2024-06-17 06:00:26.800,1
10360,4448,2327,144.29.155.47,10.142416,-131.641238,Shqipëri,Tirane,2025-07-29 12:45:26.803,1
10361,7232,4247,148.55.219.221,83.496744,10.145504,Kosove,Prishtine,2025-06-27 16:52:26.807,1
10362,1889,1210,156.185.69.235,13.486240,-54.287554,Germany,Berlin,2024-07-17 06:23:26.810,1
10363,6617,1210,170.0.29.36,58.075995,-112.557040,USA,New York,2024-11-20 11:11:26.813,1
10364,1794,1651,100.200.138.104,70.588489,-77.755193,Shqipëri,Tirane,2024-08-30 10:47:26.817,1
10365,617,NULL,83.10.63.164,26.959177,134.613355,Germany,Munich,2025-01-27 01:54:26.820,1
10366,6127,NULL,79.195.248.175,-74.413722,-46.434511,UK,Liverpool,2024-06-20 08:16:26.827,0
10367,8814,4471,133.18.113.165,30.534741,104.333209,USA,Chicago,2024-09-01 15:49:26.830,1
10368,3117,4471,118.249.60.6,84.037178,-98.400960,Kosove,Peje,2024-03-20 07:06:26.833,1
10369,6867,3264,108.171.17.222,20.539334,-103.494914,Shqipëri,Tirane,2024-11-08 20:55:26.837,1
10370,9599,3264,126.177.10.66,1.556722,-69.532450,UK,London,2024-03-21 11:11:26.843,1
10371,5661,3264,80.173.26.159,59.899451,102.786059,Shqipëri,Durres,2025-02-06 13:46:26.847,1
10372,4530,453,54.60.59.226,-32.132539,68.619519,Germany,Berlin,2024-03-23 10:02:26.850,0
10373,6120,2322,229.194.197.215,60.853640,-15.446765,Germany,Hamburg,2024-10-01 03:13:26.857,1
10374,1941,NULL,188.224.134.158,-1.283667,-6.860658,USA,Chicago,2025-05-14 17:09:26.860,1
10375,6627,NULL,14.48.99.235,18.236675,-28.407847,Shqipëri,Durres,2025-12-01 06:46:26.863,0
10376,7635,4331,12.203.173.233,88.585500,-122.067640,Shqipëri,Tirane,2025-02-21 19:58:26.867,1
10377,733,4331,97.80.135.101,-67.365158,-46.793839,Kosove,Peje,2024-06-21 11:06:26.870,1
10378,1558,4331,146.31.11.206,-52.319333,-64.816959,Shqipëri,Vlore,2024-10-09 08:53:26.880,1
10379,5179,2599,9.14.86.111,15.392408,129.700175,Germany,Munich,2024-05-16 10:29:26.883,1
10380,6894,2599,34.6.89.121,-15.149919,33.360823,USA,Los Angeles,2024-05-11 14:34:26.887,1
10381,1810,NULL,226.235.139.61,-12.693544,17.550345,Kosove,Peje,2024-03-10 11:35:26.893,1
10382,9173,NULL,31.90.76.162,85.029641,-145.730728,USA,New York,2024-07-30 17:31:26.900,1
10383,6783,NULL,55.23.23.108,-29.467277,45.049865,UK,Liverpool,2025-07-08 12:30:26.903,1
10384,7418,2669,252.47.187.136,7.949467,90.142099,Shqipëri,Tirane,2025-03-21 09:06:26.907,1
10385,4549,2669,52.213.197.158,-47.162486,102.862575,Kosove,Gjakove,2025-05-10 02:33:26.913,0
10386,4235,3480,108.199.1.32,-68.482016,-178.405089,USA,Chicago,2025-01-10 20:16:26.913,1
10387,3588,2890,121.188.236.174,75.019344,50.479672,Shqipëri,Vlore,2024-08-16 13:13:26.920,1
10388,3461,2131,170.20.175.243,75.783115,-85.596555,Shqipëri,Durres,2025-01-11 06:07:26.920,1
10389,1703,2131,244.9.20.8,17.046704,146.828267,Shqipëri,Durres,2025-06-02 01:24:26.927,1
10390,2949,17,90.234.95.250,50.104135,176.532292,USA,Chicago,2025-02-04 16:51:26.930,1
10391,9024,17,128.161.168.66,54.306699,106.660793,Kosove,Gjakove,2025-10-22 16:38:26.933,1
10392,445,3448,53.148.62.129,5.694941,130.638876,Germany,Berlin,2024-06-21 02:38:26.937,1
10393,5032,NULL,189.168.103.57,89.784427,88.145929,USA,New York,2024-04-30 21:13:26.940,1
10394,1258,2852,245.137.101.153,33.228405,78.237425,Kosove,Gjakove,2025-11-12 07:24:26.943,1
10395,8945,2852,246.34.0.172,-73.965873,-77.335251,Germany,Berlin,2024-12-31 19:23:26.950,0
10396,9406,1388,39.234.70.28,-54.717212,43.224571,USA,Los Angeles,2025-11-09 11:16:26.950,1
10397,4342,1388,155.139.177.109,65.390743,110.957393,Kosove,Prishtine,2024-06-19 16:19:26.957,1
10398,8433,NULL,61.4.219.110,-76.609114,24.480378,Kosove,Peje,2024-05-20 11:53:26.960,1
10399,10000,NULL,238.68.154.222,45.191093,-15.543523,USA,New York,2024-04-01 13:35:26.967,1
10400,1220,4666,153.238.60.103,-38.715666,-157.838559,USA,Chicago,2024-11-28 01:47:26.970,0
10401,8982,NULL,12.167.37.217,-75.626140,-49.239972,UK,Liverpool,2025-08-04 03:43:26.973,1
10402,161,4424,115.151.1.224,18.211228,-99.619847,USA,Chicago,2024-09-03 10:00:26.980,0
10403,7951,4424,8.16.11.199,59.119778,-89.061975,UK,Manchester,2024-02-24 02:01:26.987,0
10404,7003,1194,143.176.99.190,62.582569,-145.218980,Shqipëri,Tirane,2024-04-14 11:10:26.990,0
10405,3025,3517,6.67.25.204,-61.968152,-82.360421,UK,Liverpool,2026-01-10 06:55:26.997,1
10406,7525,NULL,233.44.146.19,63.811806,169.158978,Germany,Hamburg,2024-09-27 14:59:27.003,1
10407,5909,NULL,155.59.113.51,-54.567461,14.866418,Shqipëri,Tirane,2025-07-30 23:01:27.010,1
10408,3315,4670,42.46.184.248,5.802899,29.483692,Shqipëri,Tirane,2024-08-26 12:40:27.017,1
10409,8243,3702,55.147.4.56,-33.251657,170.038251,Kosove,Gjakove,2025-05-29 01:49:27.020,1
10410,1193,NULL,47.145.131.101,-68.292726,-45.194090,Shqipëri,Durres,2025-03-19 05:35:27.027,1
10411,2392,NULL,126.59.116.152,-82.782171,8.424272,UK,Liverpool,2025-01-29 01:00:27.030,1
10412,2633,NULL,37.180.132.120,26.804201,-34.247086,Shqipëri,Durres,2024-08-23 15:23:27.037,1
10413,8823,NULL,96.251.169.154,7.226156,158.466020,Shqipëri,Vlore,2025-11-28 23:02:27.043,0
10414,8513,NULL,102.221.111.218,78.476286,-111.979080,Germany,Munich,2024-02-29 17:03:27.047,0
10415,4904,1532,135.131.16.46,56.739834,118.630184,USA,Chicago,2024-05-16 11:53:27.050,1
10416,9914,4022,239.11.23.186,-23.776951,-5.321267,UK,Manchester,2024-04-20 05:44:27.053,0
10417,1065,NULL,130.155.4.12,70.764391,-28.512036,Germany,Hamburg,2025-03-02 19:46:27.057,0
10418,5056,NULL,116.30.130.205,31.070643,63.733914,Germany,Munich,2025-08-30 23:38:27.063,1
10419,1485,NULL,124.232.243.13,69.236018,39.240929,UK,London,2025-02-25 07:45:27.067,1
10420,526,NULL,186.42.129.15,-53.616974,-89.237644,Germany,Hamburg,2024-06-27 01:01:27.070,1
10421,3696,NULL,74.232.32.17,48.836875,83.640732,USA,Los Angeles,2024-12-09 13:54:27.077,1
10422,8378,NULL,135.214.22.49,-22.055188,87.542097,Germany,Munich,2024-07-03 04:21:27.080,1
10423,4575,NULL,152.78.59.27,17.366197,149.133391,UK,London,2024-10-30 02:01:27.087,1
10424,5355,NULL,170.186.43.183,-16.593047,148.524440,Kosove,Peje,2024-08-10 01:45:27.090,1
10425,4941,NULL,241.2.211.123,-0.311611,-93.163294,Germany,Berlin,2024-06-15 07:08:27.093,1
10426,8623,3347,25.62.213.61,17.413448,68.585744,Shqipëri,Durres,2025-10-23 23:07:27.097,1
10427,5048,4254,7.50.250.84,-76.599281,5.648985,Germany,Berlin,2024-02-10 14:59:27.100,1
10428,709,NULL,84.221.234.109,-29.803290,-46.681871,UK,London,2025-12-30 20:27:27.107,1
10429,9504,NULL,113.2.19.81,-66.350603,19.790990,USA,New York,2024-06-15 03:46:27.110,1
10430,4098,1111,24.158.159.219,55.049866,-95.463425,Shqipëri,Tirane,2024-11-11 21:30:27.113,0
10431,6779,1111,21.104.100.138,-7.353385,-112.971651,UK,Manchester,2024-08-28 11:51:27.120,1
10432,3659,932,159.249.203.17,78.261368,-88.455189,Kosove,Gjakove,2024-11-04 05:28:27.123,1
10433,6231,932,30.80.185.78,-74.602086,142.124697,Shqipëri,Vlore,2025-12-10 13:56:27.130,1
10434,7525,932,86.190.215.95,41.728672,-64.683320,Kosove,Prishtine,2025-09-06 00:22:27.133,1
10435,4520,2231,252.5.88.172,63.344267,5.126740,Germany,Hamburg,2024-12-25 14:18:27.137,0
10436,5373,96,88.169.244.170,-23.100218,1.338028,USA,New York,2025-05-04 05:08:27.140,1
10437,3483,96,156.161.228.19,-24.948702,-156.372775,UK,London,2024-08-06 03:39:27.143,0
10438,8269,4947,158.170.132.232,14.211445,98.557003,Germany,Munich,2024-09-28 11:45:27.147,1
10439,9738,4947,26.132.72.53,82.437885,-152.167107,Shqipëri,Vlore,2024-03-03 11:06:27.150,1
10440,6812,NULL,103.79.77.134,16.638714,-123.646963,Germany,Hamburg,2025-07-28 21:10:27.153,1
10441,8796,4655,63.183.38.164,-53.522041,-55.318579,Kosove,Prishtine,2024-12-03 01:43:27.157,0
10442,807,4655,222.35.142.182,-4.168427,57.888935,Kosove,Prishtine,2024-07-09 18:55:27.160,1
10443,2015,NULL,115.206.0.119,-10.506282,-178.778856,Germany,Berlin,2024-05-16 00:11:27.163,1
10444,6493,663,118.98.187.43,67.778411,173.992094,Germany,Hamburg,2024-10-21 04:49:27.167,1
10445,2197,663,145.22.209.207,-30.423907,-4.548189,Shqipëri,Tirane,2024-11-22 01:11:27.170,1
10446,9999,3087,200.184.178.154,-80.953216,-140.672731,USA,New York,2024-05-13 08:17:27.173,1
10447,4293,3087,172.79.92.247,-44.181518,46.693019,UK,Manchester,2025-07-15 03:48:27.177,1
10448,9642,3895,17.29.204.229,61.357321,-21.003934,Kosove,Peje,2024-10-12 11:39:27.180,0
10449,786,NULL,204.137.54.122,-32.615798,-108.666105,UK,London,2025-11-30 17:03:27.183,1
10450,6097,NULL,89.183.123.13,65.007713,-6.132280,UK,Liverpool,2025-04-03 19:26:27.187,1
10451,1059,NULL,32.211.36.100,-70.212488,-178.672236,UK,London,2025-12-22 13:28:27.190,1
10452,1300,NULL,213.242.137.80,25.041831,-86.120604,USA,New York,2025-07-12 05:21:27.193,1
10453,723,1060,209.168.66.209,-34.531087,172.518962,UK,Manchester,2024-02-20 12:55:27.197,1
10454,219,1060,252.69.83.74,-41.149239,-65.927182,USA,Chicago,2025-02-28 21:17:27.200,1
10455,3960,149,43.41.56.60,-73.825673,-36.271121,UK,London,2025-02-14 21:27:27.203,1
10456,4944,NULL,153.248.232.91,-36.658434,-168.043886,USA,Los Angeles,2025-12-14 18:43:27.207,1
10457,6551,NULL,226.195.72.25,31.567659,11.430799,Kosove,Prishtine,2024-12-08 19:10:27.210,1
10458,1807,NULL,77.179.35.139,39.345248,-177.525182,Kosove,Prishtine,2025-08-03 21:48:27.217,1
10459,8419,4520,141.120.179.87,7.264600,173.665964,USA,New York,2025-09-28 11:37:27.220,1
10460,2810,NULL,166.146.73.169,39.070717,-98.492732,Germany,Hamburg,2024-08-29 02:22:27.223,1
10461,5338,NULL,37.38.229.249,-65.239624,-101.696597,USA,Los Angeles,2024-11-04 18:46:27.227,1
10462,2551,NULL,141.26.175.2,-80.838675,-41.078609,Germany,Hamburg,2025-09-17 20:44:27.230,1
10463,1031,NULL,12.237.15.170,3.023623,-0.900090,UK,Liverpool,2024-02-21 15:13:27.233,1
10464,1534,NULL,111.217.127.65,8.106411,-44.766957,Shqipëri,Durres,2024-10-16 04:13:27.237,1
10465,7553,NULL,103.123.250.29,-77.612746,-177.461719,Shqipëri,Vlore,2024-04-09 08:23:27.240,1
10466,7947,NULL,32.75.125.70,-81.304390,-72.882637,USA,Los Angeles,2024-03-26 08:42:27.243,1
10467,6454,NULL,12.25.207.4,-81.901640,-172.160129,USA,New York,2025-10-31 10:27:27.247,1
10468,8946,NULL,118.253.162.83,0.194615,97.609162,Shqipëri,Durres,2026-01-25 19:39:27.250,1
10469,1037,NULL,60.107.69.193,-50.666810,130.593928,UK,Liverpool,2024-11-07 15:02:27.257,1
10470,7889,NULL,140.131.138.66,-54.520312,101.854493,UK,Manchester,2024-03-14 23:10:27.260,1
10471,5610,NULL,106.188.234.197,-1.090860,-136.237802,USA,Chicago,2025-06-21 00:40:27.263,0
10472,3981,NULL,136.135.34.78,54.717789,-72.013566,Kosove,Peje,2025-02-23 01:45:27.267,1
10473,5450,NULL,42.150.96.30,47.956161,27.650885,Shqipëri,Vlore,2024-05-27 14:15:27.273,1
10474,422,NULL,121.130.147.144,80.866457,103.419765,USA,Los Angeles,2024-09-20 01:20:27.277,1
10475,5901,4059,29.16.155.42,29.602747,94.668785,Kosove,Prishtine,2024-12-26 02:38:27.280,1
10476,8540,4778,46.138.91.152,53.003419,176.335946,Germany,Berlin,2024-08-26 22:55:27.283,1
10477,6741,NULL,130.61.41.220,-48.257199,-67.014144,UK,London,2024-07-21 18:45:27.287,1
10478,491,3407,82.150.45.72,-71.721242,-84.175719,Shqipëri,Vlore,2024-04-26 10:40:27.290,1
10479,7621,1294,34.154.164.106,-32.246851,-168.184051,USA,New York,2025-11-19 21:28:27.297,1
10480,6385,4169,142.139.90.14,-71.711795,-41.592118,USA,New York,2025-06-11 10:27:27.300,1
10481,7621,1826,88.20.72.92,-8.497120,142.256815,UK,Manchester,2025-08-07 10:31:27.303,0
10482,2159,NULL,125.133.45.131,3.156659,143.750673,Kosove,Peje,2024-06-22 06:19:27.307,1
10483,7944,3641,179.87.163.230,64.233515,20.918577,Shqipëri,Tirane,2025-01-03 18:49:27.310,1
10484,7462,NULL,60.197.224.230,-41.108800,-170.213201,UK,Manchester,2025-12-04 23:40:27.317,1
10485,5460,NULL,178.0.17.76,-89.660353,-111.930486,Shqipëri,Durres,2026-01-05 18:32:27.320,1
10486,7922,3014,128.229.182.114,4.015835,110.811490,Kosove,Peje,2025-02-09 03:05:27.323,1
10487,4774,3014,160.57.151.39,-34.152876,146.873012,Kosove,Prishtine,2024-08-31 11:40:27.327,1
10488,6625,4764,147.193.250.42,-24.105729,19.598300,USA,New York,2025-12-17 04:45:27.330,1
10489,3567,2129,12.197.203.5,-69.588127,-61.820132,Germany,Berlin,2024-08-03 07:00:27.333,1
10490,1310,NULL,167.99.113.249,68.050278,37.463574,Germany,Berlin,2024-08-09 18:29:27.337,1
10491,8778,2397,43.104.13.193,-86.741353,-44.395647,USA,New York,2025-09-23 14:38:27.340,1
10492,6213,2397,203.129.16.133,34.903620,20.962954,Germany,Munich,2024-05-24 10:16:27.343,1
10493,747,700,220.66.37.254,69.487607,177.769688,Kosove,Peje,2024-11-18 06:28:27.347,1
10494,7906,700,217.254.152.200,-62.550618,-90.602184,UK,London,2025-01-22 21:09:27.350,1
10495,5134,700,162.226.22.79,41.998376,38.586318,USA,New York,2024-07-12 15:06:27.353,1
10496,8584,NULL,222.132.191.168,-85.631828,-34.495833,Shqipëri,Tirane,2025-06-18 18:44:27.357,1
10497,8322,NULL,221.192.201.234,-23.482666,-12.058721,Germany,Hamburg,2024-08-03 02:14:27.360,0
10498,6159,NULL,45.104.95.100,64.154157,91.965790,Kosove,Gjakove,2024-05-26 17:08:27.363,1
10499,4993,NULL,198.126.80.136,88.860475,-57.416380,USA,Chicago,2024-11-09 06:56:27.367,1
10500,7855,NULL,187.21.203.247,-77.148451,-175.441264,USA,New York,2024-04-19 08:05:27.370,1
10501,2256,NULL,112.79.209.3,11.740377,-177.579287,Germany,Berlin,2024-10-16 23:42:27.377,1
10502,4627,3063,135.19.217.12,68.847219,61.829904,Germany,Hamburg,2024-03-12 13:14:27.377,0
10503,2666,3063,97.194.49.199,4.756870,-106.133044,Germany,Hamburg,2024-11-29 06:19:27.380,1
10504,8122,1675,67.187.30.175,-37.293958,171.158637,UK,London,2024-09-23 01:12:27.383,0
10505,2656,2262,134.196.127.116,-39.416721,-47.786221,USA,Chicago,2025-03-10 08:18:27.387,1
10506,145,2052,55.228.72.184,54.614518,-81.419413,Shqipëri,Durres,2026-01-18 21:29:27.390,0
10507,5416,2052,46.36.111.97,-20.830646,146.584567,Germany,Munich,2025-10-18 04:43:27.393,1
10508,3410,2213,192.96.225.148,28.155298,-95.552340,USA,Los Angeles,2024-07-05 22:16:27.393,1
10509,2104,1687,95.40.193.30,-0.694464,33.315373,Germany,Hamburg,2026-02-01 23:12:27.397,0
10510,1929,1687,158.10.51.128,85.589400,-67.186530,Shqipëri,Durres,2024-12-23 05:34:27.400,1
10511,6517,1687,156.43.160.14,-8.270631,-74.634190,Kosove,Peje,2025-09-14 05:39:27.407,1
10512,1389,2785,46.20.229.12,-5.221211,-93.671958,USA,Chicago,2024-05-19 18:01:27.410,1
10513,8753,639,50.170.123.15,-1.256759,80.103887,Shqipëri,Tirane,2024-04-28 18:44:27.413,1
10514,7622,4323,61.144.32.63,5.594365,19.661336,USA,Los Angeles,2024-03-05 04:26:27.417,1
10515,9131,277,3.58.205.237,8.626008,87.812655,Shqipëri,Tirane,2024-02-23 12:13:27.420,0
10516,6672,1779,81.230.39.141,5.676246,-119.437024,Shqipëri,Tirane,2024-08-29 16:02:27.423,1
10517,4640,NULL,22.41.36.74,-27.425829,64.256160,Shqipëri,Durres,2024-07-18 03:19:27.427,0
10518,1177,222,115.217.38.89,-1.349418,-124.232443,Kosove,Peje,2024-11-13 22:56:27.430,1
10519,1889,1892,90.106.11.104,84.547901,-98.600904,Germany,Munich,2024-12-25 23:56:27.430,1
10520,1617,NULL,17.224.216.180,54.163147,-52.197001,UK,London,2025-02-04 10:14:27.433,0
10521,100,NULL,204.37.66.10,-39.477711,105.762869,UK,Liverpool,2024-12-17 04:03:27.440,1
10522,34,NULL,245.117.60.251,-18.553252,-175.042071,UK,Manchester,2024-03-14 05:29:27.443,1
10523,566,NULL,81.234.171.236,-44.900380,141.775985,Shqipëri,Tirane,2025-12-06 05:49:27.447,1
10524,6354,1216,31.151.212.191,-35.704082,165.246316,Germany,Berlin,2024-11-29 14:33:27.450,1
10525,2728,2133,71.84.29.235,-85.168708,-14.665817,Kosove,Gjakove,2025-10-17 04:28:27.453,0
10526,8620,3851,229.109.89.15,19.313238,154.130782,Shqipëri,Vlore,2024-06-13 17:32:27.457,1
10527,472,2687,208.2.31.140,-15.850541,125.944492,Kosove,Gjakove,2025-02-02 17:28:27.460,1
10528,7908,2687,155.123.148.152,34.904954,-38.311651,UK,London,2025-08-08 10:00:27.467,1
10529,422,4177,64.162.137.241,-6.947246,22.237706,Kosove,Gjakove,2024-02-14 07:17:27.470,1
10530,3482,3607,13.104.112.29,-20.244121,37.923951,Kosove,Peje,2025-07-23 08:38:27.477,1
10531,9070,3643,27.17.241.29,83.984460,8.737255,Germany,Hamburg,2025-07-31 18:01:27.480,1
10532,462,804,108.56.79.205,27.783898,25.266127,Kosove,Gjakove,2025-03-09 03:15:27.483,1
10533,4727,NULL,102.67.252.226,-55.574780,0.890984,USA,New York,2024-07-15 00:12:27.487,1
10534,1799,NULL,235.143.250.93,3.286292,142.103376,USA,Los Angeles,2024-06-02 02:07:27.493,1
10535,8879,NULL,119.26.78.177,-16.095397,174.821104,Kosove,Prishtine,2025-06-15 17:05:27.497,1
10536,2037,NULL,6.57.77.74,-70.906120,159.494017,Germany,Munich,2025-12-01 12:43:27.503,1
10537,1413,NULL,119.16.226.195,38.239963,-173.589219,Shqipëri,Vlore,2025-09-10 02:00:27.510,1
