id,user_id,role_id
7422,1834,4037
7423,2386,6710
7424,4331,9552
7425,3012,7638
7426,524,7454
7427,6044,8210
7428,5893,8526
7429,4010,8371
7430,4782,5068
7431,4649,2567
7432,7533,5678
7433,5048,3215
7434,1976,4143
7435,752,356
7436,5292,9362
7437,402,150
7438,1720,2188
7439,5278,36
7440,8891,8616
7441,1729,1641
7442,9699,1736
7443,3598,8984
7444,1888,4514
7445,6873,1076
7446,4503,401
7447,9763,8271
7448,3685,83
7449,8008,217
7450,4835,3335
7451,5524,421
7452,1751,7878
7453,6706,9275
7454,9681,9666
7455,76,8739
7456,3984,9922
7457,5395,7620
7458,9009,8777
7459,3570,3556
7460,385,5232
7461,5432,3686
7462,5562,9941
7463,569,9361
7464,3798,6571
7465,2438,8963
7466,6354,7682
7467,3980,1232
7468,3409,357
7469,2234,9361
7470,4161,5425
7471,830,2735
7472,4952,2462
7473,1190,8764
7474,4892,9263
7475,6759,6291
7476,299,7228
7477,8473,2668
7478,9381,3539
7479,9534,6565
7480,5945,9775
7481,2116,9533
7482,6225,7805
7483,3790,3289
7484,6611,9088
7485,9625,7280
7486,6774,321
7487,8645,6145
7488,3385,2384
7489,5290,1566
7490,6511,5494
7491,8917,2705
7492,6034,2115
7493,4615,680
7494,9379,6808
7495,7762,9160
7496,3489,2232
7497,877,1472
7498,8705,4443
7499,5175,8429
7500,1031,7972
7501,4624,1725
7502,5901,3825
7503,4170,4989
7504,4313,8148
7505,6591,9556
7506,141,3743
7507,8460,9824
7508,7845,4724
7509,4069,9408
7510,9761,3208
7511,6714,5355
7512,1325,8362
7513,7110,5524
7514,5024,9203
7515,4503,8734
7516,9947,4285
7517,6698,9844
7518,312,7150
7519,2988,6226
7520,2068,8187
7521,7298,8073
7522,9617,3284
7523,6459,9680
7524,4733,4723
7525,3122,9601
7526,9904,3822
7527,8072,9014
7528,1848,7814
7529,6061,3607
7530,6744,4435
7531,1375,8547
7532,8863,1510
7533,5572,5599
7534,4543,6272
7535,9102,3944
7536,6705,1957
7537,7056,5095
7538,9006,7828
7539,7193,9546
7540,780,240
7541,9659,2601
7542,21,6824
7543,5781,1709
7544,5001,4914
7545,6510,8417
7546,1331,8329
7547,5495,8846
7548,6886,7217
7549,9579,9435
7550,8274,6039
7551,9837,8185
7552,4972,1434
7553,8329,2873
7554,9697,8990
7555,402,4053
7556,1992,358
7557,4697,9029
7558,2062,4637
7559,1686,8917
7560,9571,3662
7561,8884,3436
7562,659,590
7563,8846,3379
7564,2758,9989
7565,5049,5706
7566,9614,6535
7567,9146,2982
7568,7609,6478
7569,1031,8787
7570,6230,8666
7571,2908,8444
7572,4343,6359
7573,5966,8836
7574,7,1431
7575,2401,8831
7576,1268,5692
7577,7491,1915
7578,5804,9468
7579,4945,381
7580,7684,4766
7581,8475,9657
7582,5099,5148
7583,7582,617
7584,9000,9626
7585,7070,7241
7586,1518,9737
7587,5025,2520
7588,9969,1625
7589,8750,2094
7590,8604,2185
7591,6090,5861
7592,4208,2454
7593,1748,3125
7594,8065,3246
7595,289,6228
7596,4723,7608
7597,3914,2297
7598,960,8472
7599,2324,5723
7600,9527,1573
7601,799,2579
7602,5494,7305
7603,3450,6941
7604,5508,7689
7605,6301,972
7606,2361,1819
7607,6889,6117
7608,1987,6552
7609,6406,3229
7610,6548,2348
7611,5783,6150
7612,4576,5980
7613,7545,5847
7614,5047,926
7615,878,1563
7616,7920,8060
7617,9816,1436
7618,2436,8349
7619,484,1343
7620,2050,2789
7621,3942,9291
7622,9971,5370
7623,7126,3169
7624,6359,5588
7625,5844,2386
7626,6184,8026
7627,4922,112
7628,8793,5910
7629,8728,3498
7630,21,1910
7631,6761,3831
7632,5253,3348
7633,9971,5143
7634,1339,2883
7635,9839,6065
7636,8649,6839
7637,364,2717
7638,3926,522
7639,5152,5621
7640,3188,3306
7641,7616,3025
7642,8420,2188
7643,5785,5162
7644,5602,2672
7645,3410,4548
7646,7470,7323
7647,3183,9946
7648,1123,3460
7649,7482,1249
7650,6139,9402
7651,8887,5165
7652,4476,2782
7653,7495,8244
7654,5124,8764
7655,7460,4095
7656,5640,5953
7657,9472,594
7658,1247,2162
7659,9493,1495
7660,3005,786
7661,2056,2374
7662,6516,3901
7663,8895,2642
7664,8262,630
7665,3699,1496
7666,3009,4300
7667,490,9107
7668,5388,6988
7669,1273,8430
7670,6806,7834
7671,8161,5226
7672,8052,5515
7673,8311,9605
7674,6155,4264
7675,1161,3290
7676,6393,8993
7677,5281,5694
7678,8736,4521
7679,5372,8011
7680,9648,8381
7681,9302,6479
7682,4886,9462
7683,8722,2558
7684,5815,765
7685,1170,6260
7686,9280,6367
7687,9417,4257
7688,6292,50
7689,1511,9999
7690,1793,365
7691,2026,9798
7692,3363,3476
7693,3072,8660
7694,1172,4109
7695,665,8788
7696,7320,3904
7697,1488,6518
7698,2575,1089
7699,7545,4981
7700,1427,7105
7701,8096,7792
7702,4101,1678
7703,187,354
7704,4159,3653
7705,6427,630
7706,7699,6197
7707,6854,3590
7708,3485,9085
7709,949,3092
7710,8834,2673
7711,5756,9699
7712,763,9649
7713,4909,6240
7714,415,4972
7715,3399,7130
7716,4317,7205
7717,51,4662
7718,7088,8108
7719,5997,1181
7720,8111,2830
7721,7855,8472
7722,4738,8302
7723,9443,306
7724,557,8705
7725,5712,2643
7726,8916,8826
7727,8318,186
7728,3903,2452
7729,2832,5659
7730,9300,5338
7731,1589,7215
7732,3086,2227
7733,8239,1561
7734,6012,3898
7735,5554,6184
7736,4926,1923
7737,6370,8386
7738,7582,9696
7739,6823,6326
7740,1473,9847
7741,6645,1009
7742,8797,6280
7743,8936,6945
7744,8302,7060
7745,9544,5256
7746,8411,8610
7747,7392,8450
7748,2962,436
7749,9823,4099
7750,439,1868
7751,6429,7697
7752,2840,5099
7753,3876,8775
7754,6858,2549
7755,5207,4275
7756,563,3144
7757,5791,8870
7758,7539,56
7759,3981,5942
7760,5050,855
7761,4111,3578
7762,4531,8458
7763,9623,7936
7764,9290,7586
7765,146,4797
7766,2854,8885
7767,1314,222
7768,5039,987
7769,7819,7441
7770,9866,5347
7771,3780,7623
7772,685,7380
7773,1482,1598
7774,8308,7713
7775,7622,4708
7776,703,3883
7777,8891,303
7778,3932,8863
7779,3490,3346
7780,611,2640
7781,1081,2483
7782,3436,2702
7783,9653,4807
7784,4634,5393
7785,470,3590
7786,7020,5615
7787,558,1579
7788,4949,3501
7789,808,8477
7790,9109,9262
7791,2985,7077
7792,6295,7373
7793,2055,1591
7794,9675,1838
7795,1514,207
7796,8099,2727
7797,3965,7989
7798,8503,3487
7799,2136,1660
7800,7197,8706
7801,7679,7605
7802,3250,7733
7803,3810,9072
7804,41,524
7805,9995,1368
7806,5422,8486
7807,6710,6217
7808,7417,6576
7809,1553,140
7810,4782,7048
7811,653,8841
7812,559,7892
7813,4622,8415
7814,6923,7231
7815,2198,9069
7816,1977,7895
7817,6275,9271
7818,2230,4529
7819,5667,8052
7820,3706,9433
7821,2167,1416
7822,9918,8263
7823,3680,9774
7824,2661,9176
7825,7588,2596
7826,8839,8935
7827,5893,4284
7828,7867,8888
7829,6118,4588
7830,3861,9784
7831,8541,8378
7832,3064,3788
7833,1468,7205
7834,645,6941
7835,4074,7373
7836,2751,9127
7837,9089,8940
7838,878,678
7839,5767,5751
7840,7579,8011
7841,2591,6540
7842,7947,6940
7843,9323,3515
7844,2689,4580
7845,8189,8496
7846,8389,8434
7847,7469,3336
7848,2685,6202
7849,8797,2292
7850,5983,4479
7851,9833,7924
7852,2923,3714
7853,5102,2623
7854,7156,1350
7855,2335,4219
7856,3138,231
7857,8086,7248
7858,7797,7048
7859,7738,3854
7860,5833,1453
7861,8954,7501
7862,1985,8575
7863,7119,5296
7864,5485,5882
7865,3907,9782
7866,2702,9291
7867,638,4621
7868,739,3807
7869,3938,1312
7870,6658,4101
7871,1478,6069
7872,5110,4357
7873,1875,8068
7874,796,1386
7875,7955,4551
7876,3141,9795
7877,4716,2271
7878,5530,3151
7879,451,4241
7880,7810,5048
7881,6758,4414
7882,3611,3508
7883,8719,3522
7884,6299,3863
7885,481,6348
7886,5411,1162
7887,6013,3552
7888,1834,874
7889,2027,3180
7890,5867,1811
7891,6925,5695
7892,115,593
7893,688,689
7894,5748,7302
7895,7921,9909
7896,8787,8205
7897,4035,4978
7898,1452,9727
7899,7840,3679
7900,5123,1460
7901,6226,9310
7902,6287,3233
7903,8841,4530
7904,5959,1512
7905,7711,6014
7906,4443,6158
7907,4490,7218
7908,8194,8126
7909,2333,3628
7910,2593,1191
7911,3996,2470
7912,2418,9551
7913,6861,5715
7914,2123,1120
7915,3355,7619
7916,4357,1678
7917,5348,6205
7918,532,9174
7919,9091,9956
7920,5975,8552
7921,2885,1179
7922,6948,5024
7923,8850,8866
7924,6745,8520
7925,6882,9064
7926,2424,4762
7927,8564,1599
7928,9022,7850
7929,4355,9899
7930,193,917
7931,4471,6598
7932,8689,5695
7933,5983,6338
7934,3717,9106
7935,1123,703
7936,8602,2781
7937,4088,7292
7938,7071,7878
7939,7133,9967
7940,7252,7173
7941,4098,4223
7942,1428,758
7943,4081,6251
7944,2872,7244
7945,437,2964
7946,997,4302
7947,1108,9901
7948,475,6230
7949,6499,8472
7950,7762,1555
7951,1360,1884
7952,3612,8088
7953,2186,7261
7954,7569,2337
7955,8232,1240
7956,2470,2104
7957,1732,7783
7958,9697,1205
7959,7150,53
7960,4866,858
7961,1165,2794
7962,3517,2102
7963,2288,7142
7964,1296,5057
7965,2179,5894
7966,5920,5239
7967,1428,8873
7968,8538,392
7969,7821,2925
7970,5848,1888
7971,3367,4989
7972,4724,5296
7973,1562,819
7974,1360,2282
7975,5962,4660
7976,9544,4763
7977,2386,7139
7978,6091,5923
7979,1104,7424
7980,9096,5172
7981,2299,9219
7982,2399,2667
7983,2719,7278
7984,9714,2117
7985,436,8926
7986,633,7176
7987,2248,4017
7988,7583,9064
7989,3760,6078
7990,3737,8432
7991,5499,5034
7992,3246,3795
7993,3340,9432
7994,273,7726
7995,6244,5840
7996,6561,9116
7997,1732,5436
7998,6239,1716
7999,4874,1818
8000,6210,2026
8001,949,2455
8002,2861,8757
8003,8411,2827
8004,8857,2475
8005,3361,5161
8006,2221,2554
8007,6788,864
8008,417,3724
8009,6197,392
8010,7725,5217
8011,5666,8682
8012,1118,2048
8013,1291,825
8014,1802,8523
8015,3805,712
8016,7355,3141
8017,4384,3159
8018,1030,9018
8019,1626,9811
8020,8529,4681
8021,4597,9045
8022,8948,5015
8023,4947,5337
8024,3630,943
8025,63,897
8026,1138,3664
8027,9079,9916
8028,6369,2630
8029,3724,6409
8030,4448,3073
8031,745,3952
8032,2079,1360
8033,7204,6073
8034,3607,3608
8035,4548,5368
8036,4584,5048
8037,3471,129
8038,1696,1136
8039,6539,1650
8040,5724,604
8041,6516,7867
8042,6013,9496
8043,7685,707
8044,580,3533
8045,46,3219
8046,8946,6002
8047,7794,4824
8048,2459,744
8049,8926,4355
8050,3223,9300
8051,1306,6498
8052,4629,6513
8053,6808,6454
8054,4267,6370
8055,2616,7817
8056,5227,4363
8057,1538,3734
8058,1971,3753
8059,4615,2885
8060,4862,1888
8061,101,6048
8062,5510,1549
8063,8835,6061
8064,1114,3954
8065,1942,4631
8066,5190,7248
8067,2159,8256
8068,4784,3545
8069,5140,3595
8070,9600,8857
8071,1796,8034
8072,5044,6246
8073,6839,5683
8074,7471,8928
8075,9694,1584
8076,6137,60
8077,8246,7537
8078,7995,5181
8079,209,7136
8080,6441,6781
8081,5742,7797
8082,7965,5275
8083,1563,4618
8084,322,1866
8085,9803,5715
8086,2860,7482
8087,3151,3571
8088,8565,6805
8089,3571,5541
8090,2362,4035
8091,4191,4174
8092,3854,7611
8093,7131,7514
8094,3311,918
8095,3641,5701
8096,6028,4538
8097,9966,8561
8098,2524,2695
8099,1707,2929
8100,7356,5852
8101,2060,2146
8102,1627,626
8103,5231,2449
8104,253,414
8105,5265,349
8106,6615,738
8107,9803,4591
8108,461,6173
8109,1301,1201
8110,9532,3191
8111,1414,4205
8112,7261,322
8113,8335,8611
8114,6387,3497
8115,6597,2689
8116,8802,4058
8117,2382,8972
8118,1612,3058
8119,4335,7882
8120,7637,7892
8121,3936,6714
8122,2711,4673
8123,1574,2344
8124,7523,618
8125,9811,4347
8126,4119,903
8127,8616,1717
8128,4523,3438
8129,2139,3885
8130,8524,7912
8131,4878,1576
8132,7663,3046
8133,9216,3022
8134,7890,6340
8135,4922,1905
8136,5203,8510
8137,2010,3641
8138,2417,1589
8139,1771,4735
8140,5507,5106
8141,1150,5287
8142,7572,9330
8143,3913,3376
8144,4846,3707
8145,870,5243
8146,6056,118
8147,4538,5580
8148,6054,6892
8149,5580,6541
8150,1305,1268
8151,8557,7255
8152,4563,2226
8153,7889,27
8154,7398,1091
8155,4476,7248
8156,4252,580
8157,2659,3211
8158,5270,2292
8159,3324,8014
8160,1578,2727
8161,6257,6356
8162,4102,2436
8163,2971,9393
8164,1720,3202
8165,9343,1477
8166,2528,4188
8167,3289,7530
8168,7421,9777
8169,1503,1093
8170,4702,7353
8171,4634,5898
8172,5462,4183
8173,8279,4866
8174,4976,1866
8175,2506,5331
8176,9303,2875
8177,6110,371
8178,1898,2182
8179,4298,7847
8180,6852,6599
8181,8615,7727
8182,5978,2630
8183,7267,3093
8184,19,2530
8185,8199,6280
8186,9862,5179
8187,3504,4140
8188,2465,2543
8189,5644,480
8190,2229,1409
8191,4943,2202
8192,2248,5919
8193,5003,8465
8194,1595,6781
8195,1371,3010
8196,771,7957
8197,7321,4403
8198,9952,8397
8199,5301,6575
8200,6903,7765
8201,4464,6852
8202,5696,2735
8203,2661,8686
8204,9029,6144
8205,5014,7371
8206,1403,7850
8207,3162,3729
8208,4765,7008
8209,8455,3679
8210,3110,2087
8211,5484,91
8212,7411,551
8213,6197,2901
8214,2978,5657
8215,3501,872
8216,6840,7651
8217,6320,7058
8218,3736,8607
8219,2588,5864
8220,6955,8078
8221,471,6482
8222,6293,5272
8223,6446,4506
8224,7138,1366
8225,5216,287
8226,1853,6143
8227,9886,146
8228,7855,8396
8229,8053,1743
8230,7351,1673
8231,8578,5547
8232,3470,7867
8233,1055,1736
8234,6751,8957
8235,1935,420
8236,9808,4333
8237,5634,1721
8238,6930,1903
8239,6746,9751
8240,6923,1736
8241,9332,8997
8242,6079,4781
8243,8773,7760
8244,6587,7206
8245,2874,1366
8246,8073,289
8247,449,7328
8248,8880,4198
8249,2320,4436
8250,4397,2781
8251,5140,7128
8252,9814,5903
8253,5542,7478
8254,157,3064
8255,8543,8893
8256,3032,5780
8257,9658,6626
8258,3411,6426
8259,5767,2889
8260,3144,9947
8261,8007,4656
8262,3487,4417
8263,6030,8206
8264,7419,2130
8265,9986,3505
8266,4897,2864
8267,2205,8762
8268,8752,4906
8269,2767,5502
8270,3271,6404
8271,5485,6993
8272,5801,6066
8273,8271,783
8274,4366,8440
8275,2676,3748
8276,5568,5184
8277,4111,7287
8278,9561,2810
8279,8682,4974
8280,7147,3218
8281,5437,6929
8282,8969,6763
8283,1396,2270
8284,9653,9847
8285,2584,7789
8286,1441,215
8287,7448,1824
8288,7167,7786
8289,5375,8849
8290,6658,7774
8291,3587,4990
8292,6128,6728
8293,189,8927
8294,139,6572
8295,1566,4447
8296,7672,719
8297,8439,414
8298,1017,1650
8299,7973,8656
8300,47,1562
8301,4265,8558
8302,7048,756
8303,2160,588
8304,7983,6471
8305,680,2705
8306,9782,1220
8307,1991,7616
8308,4925,6446
8309,6565,2189
8310,4500,6489
8311,8193,2595
8312,5303,105
8313,4518,2356
8314,9775,5141
8315,6617,533
8316,2127,2610
8317,5630,2684
8318,9512,9701
8319,360,7856
8320,6636,4520
8321,8690,8616
8322,4644,9997
8323,4618,1094
8324,8803,5996
8325,7348,4081
8326,993,9722
8327,4150,1640
8328,1063,4965
8329,2332,1252
8330,665,5794
8331,3445,2127
8332,1225,3773
8333,7643,7219
8334,4895,7748
8335,7988,518
8336,8235,8903
8337,3209,7457
8338,2924,5857
8339,2102,8916
8340,3914,3522
8341,2798,5674
8342,1185,3727
8343,972,2648
8344,3666,5124
8345,5421,4768
8346,242,8753
8347,5859,7662
8348,5966,8291
8349,9833,9868
8350,4314,2080
8351,3512,560
8352,4777,910
8353,7551,6794
8354,5219,3462
8355,5777,5245
8356,3639,4769
8357,5730,5150
8358,1227,7384
8359,9737,1362
8360,9102,3515
8361,4386,828
8362,851,9989
8363,4311,3452
8364,8609,2956
8365,4577,5727
8366,5282,5851
8367,6421,833
8368,6562,1528
8369,2959,3181
8370,8337,1942
8371,2997,6488
8372,7180,1705
8373,7600,8783
8374,9294,1376
8375,9079,1048
8376,5219,423
8377,5978,5928
8378,7303,3416
8379,9761,5144
8380,817,6310
8381,2781,2412
8382,7482,7953
8383,7878,6475
8384,3844,4691
8385,9073,5598
8386,5070,7810
8387,5684,9239
8388,5027,4690
8389,3823,4451
8390,7441,74
8391,5880,9985
8392,8534,6703
8393,334,3589
8394,2853,7744
8395,9377,850
8396,8618,9240
8397,3433,8368
8398,8301,258
8399,5028,3927
8400,1234,7277
8401,8931,7912
8402,61,4265
8403,5669,9255
8404,6993,7975
8405,4151,1869
8406,3684,4676
8407,2902,4945
8408,3356,4475
8409,1011,3547
8410,524,9705
8411,467,9870
8412,5733,616
8413,2761,1443
8414,1207,4279
8415,212,9466
8416,2877,6817
8417,9006,4924
8418,9052,7566
8419,4749,4551
8420,7856,3176
8421,3650,7513
8422,2823,6011
8423,3290,4131
8424,6604,1497
8425,6469,8326
8426,3464,2979
8427,6427,9370
8428,645,1066
8429,4239,4626
8430,7064,6148
8431,2711,2794
8432,5808,4230
8433,5048,7319
8434,2987,7855
8435,850,9130
8436,7373,1837
8437,3195,6256
8438,1193,2964
8439,8012,7108
8440,6567,5556
8441,9920,6906
8442,6160,8781
8443,3719,4337
8444,8604,5469
8445,8933,5475
8446,109,8388
8447,1211,4506
8448,6826,5321
8449,5400,2577
8450,5603,5152
8451,3119,268
8452,7445,6400
8453,5560,1021
8454,581,61
8455,9546,534
8456,2998,5165
8457,2183,1734
8458,585,269
8459,9286,2403
8460,7610,456
8461,1637,3333
8462,3331,3199
8463,6769,8908
8464,5081,7158
8465,3100,2647
8466,4542,6001
8467,9189,8024
8468,6735,588
8469,2834,6261
8470,3126,4464
8471,751,580
8472,3729,7100
8473,4033,1957
8474,5663,8775
8475,8414,6680
8476,5916,8673
8477,548,8562
8478,431,604
8479,6917,9272
8480,3531,2460
8481,359,1893
8482,3375,4580
8483,5339,8286
8484,8055,7729
8485,6058,9857
8486,291,474
8487,952,8495
8488,8181,5905
8489,1089,9916
8490,5884,9175
8491,7926,9900
8492,5336,1203
8493,9916,2661
8494,3740,9578
8495,4655,6054
8496,7386,4212
8497,7257,8454
8498,4745,1973
8499,6235,6656
8500,3161,3618
8501,2273,5048
8502,8107,3462
8503,4398,5086
8504,2631,1771
8505,1480,9033
8506,2933,768
8507,5936,8714
8508,693,4706
8509,9377,1911
8510,6000,6372
8511,2656,7307
8512,5603,4285
8513,9648,5044
8514,6368,2525
8515,5061,9132
8516,7744,8592
8517,4962,7186
8518,2564,2187
8519,9063,436
8520,5641,5971
8521,5398,5215
8522,1981,5111
8523,4902,3618
8524,195,8418
8525,1590,835
8526,6919,1456
8527,4993,1960
8528,8313,3959
8529,1046,9640
8530,9011,8523
8531,4352,5204
8532,5874,3640
8533,530,737
8534,8293,9219
8535,340,9696
8536,7286,825
8537,6837,2098
8538,5545,9551
8539,5668,6573
8540,1033,8644
8541,6318,378
8542,128,175
8543,3714,5241
8544,5753,9055
8545,8565,349
8546,8196,1890
8547,3291,9955
8548,2502,1808
8549,3,2306
8550,2933,3711
8551,6196,6227
8552,9419,9928
8553,9802,9856
8554,2202,599
8555,9787,6995
8556,430,2740
8557,3042,7644
8558,9528,3660
8559,2264,5187
8560,1158,8105
8561,7396,2067
8562,1298,7700
8563,5478,3955
8564,8180,1169
8565,2035,8114
8566,1414,7538
8567,631,6084
8568,2697,2915
8569,7604,1002
8570,3097,9960
8571,3773,6812
8572,7631,302
8573,6260,903
8574,9849,2861
8575,2154,7087
8576,1326,7300
8577,7824,2977
8578,861,7523
8579,4768,2012
8580,406,9152
8581,8811,7070
8582,8121,6532
8583,5248,7912
8584,3443,1587
8585,3672,1470
8586,5231,4478
8587,276,7965
8588,992,6394
8589,4201,3548
8590,3390,7654
8591,6594,5474
8592,1450,630
8593,9208,3568
8594,5942,4479
8595,6550,4931
8596,218,8133
8597,1477,3847
8598,9036,9986
8599,8985,4749
8600,1584,985
8601,5584,3677
8602,4059,4264
8603,4815,2146
8604,252,1402
8605,7777,5201
8606,8086,4536
8607,2790,8387
8608,5830,6750
8609,9844,1528
8610,5976,9476
8611,2496,6964
8612,2507,7653
8613,160,5156
8614,4463,8535
8615,6912,2668
8616,9399,715
8617,4121,8925
8618,4158,9552
8619,8757,774
8620,6031,722
8621,8836,4605
8622,9555,3977
8623,3297,5107
8624,2960,4151
8625,1083,1854
8626,9499,9296
8627,5899,5993
8628,2213,4245
8629,4452,5835
8630,2170,9313
8631,1213,8256
8632,4097,5382
8633,1767,598
8634,9528,3033
8635,5046,6165
8636,4657,284
8637,9621,7545
8638,9002,422
8639,9185,9417
8640,8738,8694
8641,9192,855
8642,1083,5796
8643,8754,2859
8644,6284,6269
8645,5193,1325
8646,3074,9619
8647,4760,7875
8648,1953,2315
8649,4820,1874
8650,3440,1622
8651,7195,2171
8652,5496,394
8653,4553,1201
8654,9278,1532
8655,8224,2866
8656,8037,3630
8657,1598,3830
8658,9297,395
8659,7281,6349
8660,8378,6450
8661,4437,2961
8662,5864,7769
8663,5455,8910
8664,8376,4974
8665,8549,518
8666,4431,5247
8667,6205,5237
8668,5046,7635
8669,3665,2035
8670,6835,3673
8671,3654,7581
8672,885,2575
8673,175,5765
8674,2986,956
8675,3720,8760
8676,1111,8012
8677,4080,4125
8678,7339,6744
8679,4760,7989
8680,9037,6629
8681,9713,4574
8682,8434,4912
8683,3253,6811
8684,172,6301
8685,4098,7791
8686,7228,5355
8687,3311,4597
8688,617,5135
8689,6911,3347
8690,8853,774
8691,1017,21
8692,1903,3745
8693,4184,586
8694,657,6968
8695,1826,5510
8696,2882,8718
8697,1483,2047
8698,3556,723
8699,896,193
8700,7782,8532
8701,1256,639
8702,8335,1520
8703,4053,61
8704,6169,795
8705,795,2792
8706,5470,952
8707,9037,8025
8708,5453,1853
8709,16,6237
8710,8693,3288
8711,4019,1426
8712,4866,9100
8713,3633,2410
8714,339,6994
8715,9160,1439
8716,9173,9712
8717,3711,6378
8718,6696,9214
8719,462,8570
8720,1136,9675
8721,1392,1202
8722,2873,492
8723,3341,9778
8724,3129,2523
8725,2369,1036
8726,5631,8172
8727,4866,5443
8728,4163,368
8729,1215,3217
8730,3230,2579
8731,6748,7768
8732,3226,1009
8733,8351,9466
8734,9993,5977
8735,4196,4682
8736,9197,1518
8737,3364,8720
8738,9590,5322
8739,7116,6210
8740,9071,119
8741,5643,576
8742,2972,5912
8743,3518,7997
8744,3960,5695
8745,786,7099
8746,5542,7900
8747,5628,4738
8748,5274,298
8749,6552,5109
8750,3527,8433
8751,9556,2483
8752,4986,1980
8753,9147,4748
8754,3025,1606
8755,3977,5900
8756,4840,6235
8757,9502,3685
8758,842,3308
8759,9338,6273
8760,6243,9746
8761,6387,4227
8762,7559,1399
8763,1615,3961
8764,9051,5004
8765,4532,2640
8766,269,2442
8767,4249,7430
8768,6429,7211
8769,2855,1464
8770,4682,6970
8771,3059,617
8772,6929,3748
8773,2026,936
8774,4726,1367
8775,1595,4602
8776,4287,1936
8777,5626,6304
8778,6543,6950
8779,3613,6845
8780,1142,3004
8781,3563,7619
8782,8647,2493
8783,8585,2780
8784,6720,1269
8785,161,9247
8786,3113,7042
8787,4646,3265
8788,9120,3353
8789,5488,4988
8790,2075,6328
8791,2119,8179
8792,5265,4451
8793,4561,2667
8794,5459,3339
8795,5787,6860
8796,5815,6653
8797,1104,8826
8798,5530,9271
8799,7064,76
8800,6839,473
8801,98,3387
8802,911,7429
8803,211,8037
8804,2638,8218
8805,9997,5800
8806,9766,7721
8807,8875,6009
8808,3656,7450
8809,8189,7859
8810,7714,5709
8811,8912,6396
8812,4924,8117
8813,1645,6862
8814,2554,5480
8815,5029,8935
8816,395,9755
8817,5620,2197
8818,227,3346
8819,8043,7440
8820,5155,2705
8821,5659,2838
8822,220,1625
8823,3887,9846
8824,9128,2711
8825,2374,3712
8826,8044,1612
8827,56,8564
8828,5725,4456
8829,1915,2333
8830,6459,3849
8831,8349,614
8832,2014,4575
8833,7448,132
8834,9856,7210
8835,7375,7165
8836,8213,9668
8837,4855,663
8838,8966,492
8839,898,8822
8840,455,8578
8841,1006,9200
8842,6720,5702
8843,2970,6848
8844,6373,9699
8845,3918,7679
8846,9038,2295
8847,8557,8741
8848,9565,9985
8849,8131,3771
8850,1674,4269
8851,5095,7584
8852,2816,8835
8853,1489,9821
8854,4071,2991
8855,2203,7027
8856,4488,6562
8857,8256,5997
8858,3740,1469
8859,8307,593
8860,2591,1738
8861,6676,9735
8862,2558,248
8863,376,6477
8864,6461,895
8865,720,9614
8866,258,3798
8867,983,7537
8868,3204,6374
8869,8453,6859
8870,1728,6865
8871,4468,5233
8872,6417,5357
8873,1345,4700
8874,8552,613
8875,5597,5590
8876,12,5507
8877,8080,3704
8878,5447,1650
8879,4444,6311
8880,6004,4917
8881,1562,4192
8882,5500,3493
8883,1544,2092
8884,7820,3238
8885,4895,5372
8886,8038,5851
8887,6514,2169
8888,8058,8190
8889,7521,3899
8890,6344,7205
8891,4697,467
8892,5915,5927
8893,615,6214
8894,6462,2457
8895,1527,7685
8896,3030,32
8897,4939,3581
8898,4020,79
8899,7025,6544
8900,4303,9144
8901,2403,151
8902,4314,1518
8903,337,7492
8904,5366,9488
8905,8259,6170
8906,3037,1375
8907,4978,8480
8908,6015,783
8909,303,1467
8910,6895,8032
8911,31,5249
8912,168,9870
8913,8103,9070
8914,8739,5212
8915,8767,1080
8916,8107,673
8917,6230,8002
8918,2675,2276
8919,2331,5941
8920,2250,6760
8921,3561,2745
8922,6135,8834
8923,8753,5493
8924,2431,5608
8925,7832,4591
8926,5660,4641
8927,4567,969
8928,7834,2127
8929,6620,3208
8930,9962,5236
8931,3762,4540
8932,352,3130
8933,6280,2050
8934,8143,2295
8935,647,1609
8936,6670,2513
8937,3265,4654
8938,3986,5572
8939,204,4794
8940,3596,3367
8941,4051,1061
8942,2148,8492
8943,781,1034
8944,4748,565
8945,1830,5513
8946,9913,4983
8947,4226,1266
8948,5714,2098
8949,4158,8554
8950,3713,7148
8951,6519,7536
8952,4975,6963
8953,6994,1133
8954,3002,7649
8955,4431,7036
8956,1790,231
8957,7132,4171
8958,3090,627
8959,4327,7375
8960,6810,4200
8961,8679,4759
8962,8104,5827
8963,6049,8423
8964,5789,2769
8965,3430,9040
8966,4159,8835
8967,3680,2540
8968,6378,9529
8969,4354,815
8970,9298,3090
8971,1793,1191
8972,1785,5966
8973,7015,2736
8974,6703,5654
8975,8813,2886
8976,5193,1904
8977,5756,7566
8978,4164,3091
8979,7763,9490
8980,4454,2232
8981,8580,3825
8982,1710,2753
8983,371,8104
8984,4433,965
8985,3920,9249
8986,790,1376
8987,4907,6957
8988,4131,4795
8989,4514,8157
8990,7651,545
8991,4506,5453
8992,2666,9239
8993,8556,8958
8994,7083,3911
8995,8401,3291
8996,8935,5059
8997,7150,1032
8998,8798,3869
8999,5553,8803
9000,2271,3177
9001,8862,2812
9002,6402,1288
9003,638,1521
9004,1404,2635
9005,2314,1616
9006,6189,9986
9007,4194,9250
9008,2617,9068
9009,8307,1414
9010,8807,8580
9011,3707,9255
9012,3517,8537
